"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","hourOfDay","weekNum","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Oct 5, 2017  9:00 PM",3,8,1,29,1,4,6.28571428571429,18.8571428571429,4,3,29,21,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 8, 2017  1:00 PM",40,4,1,111,18.5,0,10.5,420,7,0,26,13,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 8, 2017  3:00 PM",20,9,2,167,9.5,0,10.5,210,7,0,26,15,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 8, 2017  5:00 PM",15,13,1,0,8,0,10.5,157.5,7,0,26,17,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 8, 2017  7:00 PM",3,12,1,0,6,0,10.5,31.5,7,0,26,19,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 8, 2017  9:00 PM",2,0,0,0,0,0,10.5,21,7,0,26,21,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 8, 2017 11:00 PM",1,0,0,0,0,0,10.5,10.5,7,0,26,23,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 9, 2017 11:00 AM",29,5,1,127.5,12,1,9.125,264.625,1,6,25,11,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 9, 2017  1:00 PM",1,0,0,0,0,1,9.125,9.125,1,6,25,13,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 9, 2017  3:00 PM",44,13,1,100,8,1,9.125,401.5,1,6,25,15,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 9, 2017  5:00 PM",17,23,3,92.5,11.5,1,9.125,155.125,1,6,25,17,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 9, 2017  7:00 PM",11,10,2,0,5,1,9.125,100.375,1,6,25,19,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 10, 2017  3:00 PM",27,13,2,36.5,16.5,2,13,351,2,5,24,15,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 10, 2017  5:00 PM",18,21,4,32,14.5,2,13,234,2,5,24,17,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 10, 2017  7:00 PM",20,14,2,81,12,2,13,260,2,5,24,19,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 10, 2017  9:00 PM",2,4,1,0,2.5,2,13,26,2,5,24,21,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 11, 2017 11:00 AM",13,12,1,9,1.5,3,8.55555555555556,111.222222222222,3,4,23,11,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 11, 2017  1:00 PM",13,10,1,49.5,1.5,3,8.55555555555556,111.222222222222,3,4,23,13,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 11, 2017  4:00 PM",19,8,1,58,8.5,3,8.55555555555556,162.555555555556,3,4,23,16,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 11, 2017  6:00 PM",20,16,2,71,14,3,8.55555555555556,171.111111111111,3,4,23,18,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 11, 2017  8:00 PM",9,8,1,0,13,3,8.55555555555556,77,3,4,23,20,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 12, 2017  3:00 PM",14,8,1,20.5,8.5,4,9.71428571428571,136,4,3,22,15,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 12, 2017  5:00 PM",12,15,2,22.5,8,4,9.71428571428571,116.571428571429,4,3,22,17,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 12, 2017  7:00 PM",9,7,1,36.5,14.5,4,9.71428571428571,87.4285714285714,4,3,22,19,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 12, 2017  9:00 PM",3,7,1,6,3,4,9.71428571428571,29.1428571428571,4,3,22,21,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 13, 2017  4:00 PM",22,14,2,33,9,5,8.33333333333333,183.333333333333,5,2,21,16,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 13, 2017  6:00 PM",0,6,1,0,7,5,8.33333333333333,0,5,2,21,18,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 15, 2017  2:00 PM",52,13,2,216.5,17.5,0,16,832,7,0,19,14,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 15, 2017  4:00 PM",6,11,1,0,13,0,16,96,7,0,19,16,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 15, 2017  6:00 PM",2,10,2,0,11,0,16,32,7,0,19,18,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 15, 2017  8:00 PM",0,10,2,0,29,0,16,0,7,0,19,20,3,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 16, 2017 11:00 AM",11,8,1,30.5,14.5,1,9.22222222222222,101.444444444444,1,6,18,11,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 16, 2017  1:00 PM",0,2,1,0,6,1,9.22222222222222,0,1,6,18,13,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 16, 2017  3:00 PM",42,10,1,53.5,10.5,1,9.22222222222222,387.333333333334,1,6,18,15,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 16, 2017  5:00 PM",18,17,2,66,6.5,1,9.22222222222222,165.999999999999,1,6,18,17,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 16, 2017  7:00 PM",9,13,1,31.5,7,1,9.22222222222222,82.9999999999999,1,6,18,19,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 17, 2017  3:00 PM",49,27,2,65.5,8.5,2,12.5,612.5,2,5,17,15,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 17, 2017  5:00 PM",16,13,2,141.5,19.5,2,12.5,200,2,5,17,17,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 17, 2017  7:00 PM",10,12,1,82,10.5,2,12.5,125,2,5,17,19,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 17, 2017  9:00 PM",0,12,2,0,11.5,2,12.5,0,2,5,17,21,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017 11:00 AM",22,8,1,56,7.5,3,13.0909090909091,288,3,4,16,11,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017  1:00 PM",18,12,1,36,11.5,3,13.0909090909091,235.636363636364,3,4,16,13,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017  3:00 PM",27,3,0,47,3,3,13.0909090909091,353.454545454545,3,4,16,15,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017  5:00 PM",16,14,2,208,28,3,13.0909090909091,209.454545454545,3,4,16,17,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017  7:00 PM",12,10,1,106,14,3,13.0909090909091,157.090909090909,3,4,16,19,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017  9:00 PM",0,19,1,0,8,3,13.0909090909091,0,3,4,16,21,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 18, 2017 11:00 PM",0,1,0,0,0,3,13.0909090909091,0,3,4,16,23,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 19, 2017  3:00 PM",18,6,1,52,11,4,24.2857142857143,437.142857142857,4,3,15,15,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 19, 2017  5:00 PM",14,16,3,30,46.5,4,24.2857142857143,340,4,3,15,17,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 19, 2017  7:00 PM",16,11,1,40.5,14,4,24.2857142857143,388.571428571429,4,3,15,19,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 19, 2017  9:00 PM",1,10,1,5,13.5,4,24.2857142857143,24.2857142857143,4,3,15,21,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 20, 2017  4:00 PM",15,2,1,49.5,31.5,5,21,315,5,2,14,16,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 20, 2017  6:00 PM",0,9,1,0,10.5,5,21,0,5,2,14,18,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 22, 2017  1:00 PM",41,8,1,138,28,0,22.3333333333333,915.666666666666,7,0,12,13,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 22, 2017  3:00 PM",23,20,3,80.5,26.5,0,22.3333333333333,513.666666666666,7,0,12,15,4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 22, 2017  5:00 PM",4,15,2,0,12.5,0,22.3333333333333,89.3333333333333,7,0,12,17,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 23, 2017 10:00 AM",15,6,1,35.5,13.5,1,16,240,1,6,11,10,4,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 23, 2017 12:00 PM",0,6,1,0,9,1,16,0,1,6,11,12,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 23, 2017  3:00 PM",51,10,1,185.5,15.5,1,16,816,1,6,11,15,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 23, 2017  5:00 PM",14,17,3,0,23.5,1,16,224,1,6,11,17,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 23, 2017  7:00 PM",0,15,3,0,15,1,16,0,1,6,11,19,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 24, 2017  3:00 PM",31,12,2,59.5,20,2,14.7777777777778,458.111111111111,2,5,10,15,4,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 24, 2017  5:00 PM",11,13,3,74,20,2,14.7777777777778,162.555555555555,2,5,10,17,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 24, 2017  7:00 PM",23,15,3,100,15,2,14.7777777777778,339.888888888889,2,5,10,19,4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 24, 2017  9:00 PM",0,8,2,0,5.5,2,14.7777777777778,0,2,5,10,21,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 24, 2017 11:00 PM",0,3,1,0,12,2,14.7777777777778,0,2,5,10,23,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 25, 2017 11:00 AM",28,6,1,140.5,14.5,3,14.6666666666667,410.666666666667,3,4,9,11,5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 25, 2017  1:00 PM",13,14,1,0,6.5,3,14.6666666666667,190.666666666667,3,4,9,13,5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 25, 2017  3:00 PM",23,5,1,19,7.5,3,14.6666666666667,337.333333333334,3,4,9,15,5,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 25, 2017  5:00 PM",15,22,3,64,29.5,3,14.6666666666667,220,3,4,9,17,5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 25, 2017  7:00 PM",0,8,1,0,16,3,14.6666666666667,0,3,4,9,19,5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 26, 2017  3:00 PM",16,9,1,20.5,11.5,4,10,160,4,3,8,15,5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 26, 2017  5:00 PM",2,8,2,24,7,4,10,20,4,3,8,17,5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Oct 27, 2017  4:00 PM",16,7,1,15,14,5,14,224,5,2,7,16,5,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 29, 2017 11:00 AM",26,3,1,63.5,19,0,17.375,451.75,7,0,5,11,5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 29, 2017  1:00 PM",35,12,2,153,23.5,0,17.375,608.125,7,0,5,13,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 29, 2017  3:00 PM",24,30,4,88,16,0,17.375,417,7,0,5,15,5,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 29, 2017  5:00 PM",9,16,2,0,11,0,17.375,156.375,7,0,5,17,5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 30, 2017  3:00 PM",53,8,1,173,16.5,1,13.6,720.8,1,10,4,15,5,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 30, 2017  5:00 PM",0,25,3,0,12,1,13.6,0,1,10,4,17,5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 30, 2017  7:00 PM",0,8,2,0,5.5,1,13.6,0,1,10,4,19,5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 31, 2017  3:00 PM",57,10,2,546,15.5,2,14,798,2,9,3,15,5,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 31, 2017  5:00 PM",0,14,3,0,18.5,2,14,0,2,9,3,17,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 31, 2017  7:00 PM",0,13,2,0,15,2,14,0,2,9,3,19,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 31, 2017  9:00 PM",0,8,1,0,7,2,14,0,2,9,3,21,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Oct 31, 2017 11:00 PM",0,3,1,0,0,2,14,0,2,9,3,23,5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Nov 1, 2017 11:00 AM",41,14,1,62.5,11.5,3,12.75,522.75,3,8,2,11,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 1, 2017  1:00 PM",14,17,2,0,19,3,12.75,178.5,3,8,2,13,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 1, 2017  3:00 PM",34,5,0,47.5,6,3,12.75,433.5,3,8,2,15,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 1, 2017  5:00 PM",0,17,2,0,11,3,12.75,0,3,8,2,17,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 1, 2017  7:00 PM",0,10,1,0,7,3,12.75,0,3,8,2,19,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Nov 2, 2017  3:00 PM",14,7,2,35,20,4,16.3333333333333,228.666666666666,4,7,1,15,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 2, 2017  5:00 PM",0,3,1,0,9,4,16.3333333333333,0,4,7,1,17,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Nov 7, 2017  3:00 PM",4,3,1,7,13,2,14.4,57.6,9,2,36,15,6,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 7, 2017  5:00 PM",4,5,2,2,4.5,2,14.4,57.6,9,2,36,17,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 7, 2017  7:00 PM",7,6,2,22,11,2,14.4,100.8,9,2,36,19,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 7, 2017  9:00 PM",5,2,1,123,15,2,14.4,72,9,2,36,21,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,1
"Nov 7, 2017 11:00 PM",0,3,1,0,0,2,14.4,0,10,2,36,23,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Nov 8, 2017  4:00 PM",12,8,1,16,18,3,17.1666666666667,206,10,1,35,16,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 8, 2017  6:00 PM",9,9,3,2.5,24,3,17.1666666666667,154.5,10,1,35,18,7,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 8, 2017  8:00 PM",3,2,2,1,9.5,3,17.1666666666667,51.5,10,1,35,20,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 8, 2017 10:00 PM",0,2,0,0,0,3,17.1666666666667,0,10,1,35,22,7,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,172,4.1,16.35,0.29,0.14,0.05,1
"Nov 9, 2017 11:00 AM",10,5,1,27,47,4,19.9,199,11,0,34,11,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 9, 2017  1:00 PM",11,10,2,7.5,23,4,19.9,218.9,11,0,34,13,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
"Nov 9, 2017  3:00 PM",15,17,3,10,13.5,4,19.9,298.5,11,0,34,15,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172,4.1,16.35,0.29,0.14,0.05,2
