"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Sep 27, 2016 12:00 AM",15,12,0.142857142857143,13.2857142857143,5.28571428571429,2,7.4,111,-1,6,62,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,386,4.5,12.2,0.02,0.4,0.1,7
"Sep 28, 2016 10:00 AM",22,17,0.125,14.875,3.875,3,10.3333333333333,227.333333333333,-1,5,60,1,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,8
"Sep 29, 2016 10:00 AM",76,52,0.166666666666667,78,5.83333333333333,4,7.77777777777778,591.111111111111,-1,4,59,1,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,12
"Sep 30, 2016  3:00 PM",29,34,1.66666666666667,2.66666666666667,4.66666666666667,5,7,203,-1,3,58,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,3
"Oct 1, 2016 11:00 AM",50,43,0.428571428571429,26.1428571428571,6.71428571428571,6,6.71428571428571,335.714285714286,-1,2,57,1,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,7
"Oct 3, 2016 10:00 AM",136,63,0.0909090909090909,29.0909090909091,5.27272727272727,1,9.66666666666667,1314.66666666667,-1,0,55,2,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,11
"Oct 4, 2016  9:00 AM",43,32,0,25.3333333333333,4.16666666666667,2,6.25,268.75,1,5,54,2,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,6
"Oct 5, 2016 10:00 AM",34,23,0.25,21.125,11.5,3,15.3333333333333,521.333333333333,2,4,53,2,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,8
"Oct 6, 2016 10:00 AM",28,25,0.333333333333333,16.6666666666667,12.5,4,15,420,3,3,52,2,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,6
"Oct 7, 2016 10:00 AM",66,55,0.2,12.9,6.4,5,6.4,422.4,4,2,51,2,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 8, 2016  9:00 AM",43,24,0.142857142857143,27,5.28571428571429,6,9.25,397.75,5,1,50,2,9,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,7
"Oct 10, 2016 10:00 AM",131,70,0.1,51,8,1,8.88888888888889,1164.44444444445,1,6,48,3,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 11, 2016  9:00 AM",141,108,0.1,64.9,5.6,2,6.22222222222222,877.333333333333,2,5,47,3,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 12, 2016 10:00 AM",95,80,0.222222222222222,31.5555555555556,7.44444444444444,3,8.375,795.625,3,4,46,3,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Oct 13, 2016 10:00 AM",62,56,0.2,45.3,10.1,4,10.1,626.2,4,3,45,3,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 14, 2016  4:00 AM",65,66,0.0769230769230769,7.30769230769231,7.61538461538461,5,11,715,5,2,44,3,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,386,4.5,12.2,0.02,0.4,0.1,13
"Oct 15, 2016  9:00 AM",34,33,0.166666666666667,17.5,5.16666666666667,6,5.16666666666667,175.666666666667,6,1,43,3,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,6
"Oct 16, 2016 11:00 AM",41,23,0.166666666666667,17.8333333333333,12.1666666666667,0,14.6,598.6,7,0,42,3,11,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,6
"Oct 17, 2016 10:00 AM",104,60,0.1,28.9,11.2,1,11.2,1164.8,1,6,41,4,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 18, 2016 10:00 AM",91,71,0.1,114,5.3,2,7.57142857142857,689,2,5,40,4,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 19, 2016 10:00 AM",62,59,0.2,7.4,7.7,3,9.625,596.75,3,4,39,4,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Oct 20, 2016 10:00 AM",57,52,0.153846153846154,17.8461538461538,16.8461538461538,4,18.25,1040.25,4,3,38,4,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,13
"Oct 21, 2016 10:00 AM",68,60,0.111111111111111,18.2222222222222,10.4444444444444,5,10.4444444444444,710.222222222222,5,2,37,4,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Oct 22, 2016  8:00 AM",44,40,0,31.3636363636364,11.7272727272727,6,12.9,567.6,6,1,36,4,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,11
"Oct 23, 2016 10:00 AM",21,15,0.25,37,11.5,0,11.5,241.5,7,0,35,4,10,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,4
"Oct 24, 2016 10:00 AM",103,56,0.111111111111111,40.4444444444444,11.2222222222222,1,12.625,1300.375,1,6,34,5,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Oct 25, 2016  9:00 AM",61,26,0.142857142857143,17,11,2,12.8333333333333,782.833333333333,2,5,33,5,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,7
"Oct 26, 2016  8:00 AM",95,62,0,31.3846153846154,11,3,14.3,1358.5,3,4,32,5,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,13
"Oct 27, 2016  9:00 AM",77,65,0,21.3846153846154,15.2307692307692,4,16.5,1270.5,4,3,31,5,9,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,13
"Oct 28, 2016  9:00 AM",43,40,0,20.5555555555556,9.33333333333333,5,12,516,5,2,30,5,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Oct 29, 2016  9:00 AM",36,32,0.111111111111111,45.6666666666667,7.22222222222222,6,9.28571428571429,334.285714285714,6,1,29,5,9,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Oct 31, 2016 10:00 AM",86,65,0.1,31.4,13.9,1,13.9,1195.4,1,6,27,6,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Nov 1, 2016 10:00 AM",104,90,0.0833333333333333,40.4166666666667,10.9166666666667,2,11.9090909090909,1238.54545454545,2,5,26,6,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,12
"Nov 2, 2016 10:00 AM",75,59,0.181818181818182,13.3636363636364,12,3,16.5,1237.5,3,4,25,6,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,11
"Nov 3, 2016 10:00 AM",31,26,0.181818181818182,10.1818181818182,10.9090909090909,4,15,465,4,3,24,6,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,11
"Nov 4, 2016  9:00 AM",36,33,0.111111111111111,9.11111111111111,12.2222222222222,5,12.2222222222222,440,5,2,23,6,9,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Nov 5, 2016  8:00 AM",30,25,0.111111111111111,24.4444444444444,13.5555555555556,6,17.4285714285714,522.857142857143,6,1,22,6,8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Nov 7, 2016 10:00 AM",100,56,0.0833333333333333,44.4166666666667,9,1,12,1200,1,6,20,7,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,12
"Nov 8, 2016  9:00 AM",117,58,0.0909090909090909,57.7272727272727,14.6363636363636,2,14.6363636363636,1712.45454545455,2,5,19,7,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,11
"Nov 9, 2016 10:00 AM",82,54,0.153846153846154,51.8461538461538,8.46153846153846,3,13.75,1127.5,3,4,18,7,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,13
"Nov 10, 2016 10:00 AM",101,73,0.166666666666667,54.1666666666667,15,4,16.3636363636364,1652.72727272727,4,3,17,7,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,12
"Nov 11, 2016 10:00 AM",69,49,0.2,23.4,13.6,5,15.1111111111111,1042.66666666667,5,2,16,7,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Nov 12, 2016  1:00 PM",26,19,0.2,67.4,12.8,6,12.8,332.8,6,1,15,7,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,5
"Nov 14, 2016 10:00 AM",113,64,0.0909090909090909,59.0909090909091,7.63636363636364,1,9.33333333333333,1054.66666666667,1,23,13,8,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,11
"Nov 15, 2016  8:00 AM",103,60,0.1,100,12.2,2,15.25,1570.75,2,22,12,8,8,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Nov 16, 2016 10:00 AM",102,66,0.2,25.7,15.1,3,15.1,1540.2,3,21,11,8,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Nov 17, 2016 10:00 AM",51,43,0.1,5.7,9,4,10,510,4,20,10,8,10,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,10
"Nov 18, 2016 10:00 AM",5,3,0.4,1.2,10.4,5,26,130,5,19,9,8,10,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,5
"Nov 19, 2016  1:00 PM",3,2,0,6.5,12.5,6,25,75,6,18,8,8,13,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,4
"Nov 28, 2016 10:00 AM",41,38,0.111111111111111,52.6666666666667,14.1111111111111,1,14.1111111111111,578.555555555555,15,9,16,9,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Nov 29, 2016 10:00 AM",21,15,0.142857142857143,38.2857142857143,13.5714285714286,2,15.8333333333333,332.5,16,8,15,9,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,7
"Nov 30, 2016  9:00 AM",11,10,0,7.33333333333333,3.66666666666667,3,7.33333333333333,80.6666666666667,17,7,14,9,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,6
"Dec 1, 2016  9:00 AM",11,11,0.142857142857143,4.14285714285714,13.2857142857143,4,15.5,170.5,18,6,13,9,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,7
"Dec 2, 2016 10:00 AM",10,8,0.142857142857143,4.57142857142857,7.42857142857143,5,10.4,104,19,5,12,9,10,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,7
"Dec 3, 2016  1:00 PM",12,10,0.2,15.4,8.6,6,8.6,103.2,20,4,11,9,13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,5
"Dec 5, 2016  7:00 PM",5,5,0.333333333333333,29.6666666666667,5.33333333333333,1,16,80,22,2,9,10,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,3
"Dec 6, 2016 12:00 PM",18,18,0.111111111111111,5.33333333333333,11.7777777777778,2,13.25,238.5,23,1,8,10,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Dec 7, 2016 10:00 AM",26,25,0.25,10.5,7.875,3,10.5,273,24,0,7,10,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,8
"Dec 8, 2016 10:00 AM",44,39,0,2.66666666666667,6.88888888888889,4,7.75,341,1,-1,6,10,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
"Dec 9, 2016 10:00 AM",75,65,0.111111111111111,8.88888888888889,5.66666666666667,5,7.28571428571429,546.428571428571,2,-1,5,10,10,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,386,4.5,12.2,0.02,0.4,0.1,9
