"","sign_ups","serves","servers","average_wait_time","average_serve_time","day","avgDayServeTime","loadInflux","daysAfterPrevAssnDue","daysUntilNextAssnDue","daysTilExam","weekNum","hourOfDay","monday","tuesday","wednesday","thursday","friday","saturday","sunday","morning","noon","afternoon","evening","L10daysAfterPrevAssnDue","L5daysAfterPrevAssnDue","L3daysAfterPrevAssnDue","L1daysAfterPrevAssnDue","L10daysUntilNextAssnDue","L5daysUntilNextAssnDue","L3daysUntilNextAssnDue","L1daysUntilNextAssnDue","L10daysTilExam","L5daysTilExam","L3daysTilExam","L1daysTilExam","isFirstOHWithinLastThreeHour","isFirstOHWithinLastSixHour","isLastOHWithinNextThreeHour","isLastOHWithinNextSixHour","NumStudents","InstructorRating","AvgHrsSpent","ProportionFrosh","ProportionGrads","ProportionPhDs","NumEntriesInInt"
"Jan 12, 2017  6:00 PM",1,1,1,0,26,4,26,26,-1,8,67,1,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,154,4.5,8.8,0.02,0.2,0.04,1
"Jan 17, 2017  1:00 PM",17,17,1,1,6,2,6,102,-1,3,62,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Jan 18, 2017  7:00 PM",15,14,0.666666666666667,8.66666666666667,5.66666666666667,3,8.5,127.5,-1,2,61,2,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Jan 19, 2017  6:00 PM",12,9,0.666666666666667,21.3333333333333,3.66666666666667,4,5.5,66,-1,1,60,2,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Jan 24, 2017  1:00 PM",29,18,1,16.5,7,2,7,203,4,3,55,3,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Jan 25, 2017  7:00 PM",48,42,0.5,24,9,3,9,432,5,2,54,3,19,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,4
"Jan 26, 2017  6:00 PM",24,21,1,2.33333333333333,7.66666666666667,4,11.5,276,6,1,53,3,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Jan 31, 2017  1:00 PM",9,9,0.333333333333333,29.3333333333333,4.66666666666667,2,7,63,4,2,48,4,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 1, 2017  7:00 PM",9,8,0.666666666666667,8,2.66666666666667,3,4,36,5,1,47,4,19,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 2, 2017  6:00 PM",26,25,1,3.66666666666667,3.33333333333333,4,5,130,6,0,46,4,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 7, 2017  1:00 PM",29,25,1,87,4.5,2,4.5,130.5,5,3,41,5,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Feb 8, 2017  7:00 PM",35,27,0.75,18.25,6.25,3,8.33333333333333,291.666666666667,6,2,40,5,19,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,4
"Feb 9, 2017  6:00 PM",24,13,1,427.5,6.5,4,6.5,156,7,1,39,5,18,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Feb 10, 2017 11:00 AM",0,6,1,0,0,5,100,0,8,0,38,5,11,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,154,4.5,8.8,0.02,0.2,0.04,1
"Feb 14, 2017  1:00 PM",13,11,0.333333333333333,18.6666666666667,2.33333333333333,2,3.5,45.5,4,3,34,6,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 15, 2017  6:00 PM",30,26,0,6.4,7.2,3,9,270,5,2,33,6,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,5
"Feb 16, 2017  5:00 PM",20,19,0.333333333333333,4,4.66666666666667,4,7,140,6,1,32,6,17,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 20, 2017 11:00 AM",4,3,1,4,4,1,4,16,3,8,28,7,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,154,4.5,8.8,0.02,0.2,0.04,1
"Feb 21, 2017  1:00 PM",15,13,1,7,5,2,7.5,112.5,4,7,27,7,13,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 22, 2017  6:00 PM",9,9,0,10,0.25,3,1,9,5,6,26,7,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,4
"Feb 27, 2017  7:00 PM",16,14,0.666666666666667,82,8.33333333333333,1,12.5,200,10,1,21,8,19,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,3
"Feb 28, 2017  1:00 PM",18,8,0.5,790,1.5,2,3,54,11,0,20,8,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Mar 1, 2017  6:00 PM",35,41,0.2,16,2.6,3,4.33333333333333,151.666666666667,1,6,19,8,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,5
"Mar 2, 2017  6:00 PM",3,3,1,2.5,5.5,4,5.5,16.5,2,5,18,8,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Mar 14, 2017  1:00 PM",9,9,1,13,5.5,2,11,99,7,0,6,10,13,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Mar 15, 2017  7:00 PM",15,5,1,225.5,10,3,20,300,1,-1,5,10,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
"Mar 16, 2017  6:00 PM",14,2,0.5,10,0,4,100,1400,2,-1,4,10,18,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,154,4.5,8.8,0.02,0.2,0.04,2
